CO2 (g/s) [estimated maf],intake_pressure,intake_temperature,rpm,speed
0.9300419458009248,63.0,50.0,734.0,0.0
0.941003255010334,61.0,50.0,767.0,0.0
0.867834001975782,57.0,50.0,757.0,0.0
0.8735660627550144,57.0,50.0,762.0,0.0
0.8956093561376061,61.0,50.0,730.0,0.0
0.8978217304734503,60.0,50.0,744.0,2.0
0.9314900453662046,62.0,50.0,747.0,3.0
0.92151854820926,60.0,51.0,766.0,3.0
1.2265403317919554,63.0,50.0,968.0,4.0
1.9449183911344887,71.0,50.0,1362.0,6.0
2.1612081512041907,64.0,50.0,1679.0,9.0
2.368487513978818,57.0,50.0,2066.0,12.0
2.046949073004825,59.0,50.0,1725.0,13.0
2.1531430411253405,61.0,50.0,1755.0,15.0
1.5492251849217948,42.0,50.0,1834.0,16.0
0.8919641892001119,26.0,51.0,1711.0,16.0
0.722417608615745,30.0,51.0,1201.0,16.0
0.6507773611668398,31.0,51.0,1047.0,15.0
0.7338463634564604,30.0,51.0,1220.0,14.0
0.9010670921785064,30.0,51.0,1498.0,13.0
0.9211576401616586,31.0,51.0,1482.0,13.0
0.922400767881175,31.0,51.0,1484.0,13.0
0.930982359235256,32.0,51.0,1451.0,13.0
0.9380401166105752,32.0,51.0,1462.0,13.0
0.9335488164626446,32.0,51.0,1455.0,13.0
0.9068616713872196,31.0,51.0,1459.0,13.0
0.8697883947197064,30.0,51.0,1446.0,13.0
0.6797101563162297,30.0,51.0,1130.0,13.0
0.6934246621250882,33.0,51.0,1048.0,12.0
0.6960312202466549,34.0,51.0,1021.0,10.0
0.6884521512470222,37.0,51.0,928.0,8.0
0.6648728254703888,40.0,51.0,829.0,7.0
0.6601208695103018,41.0,51.0,803.0,7.0
0.6785271799379801,43.0,51.0,787.0,6.0
0.6897353798607168,43.0,51.0,800.0,6.0
0.9335488164626446,40.0,51.0,1164.0,6.0
0.9417293988749464,38.0,51.0,1236.0,7.0
0.9114532237705948,34.0,51.0,1337.0,7.0
0.9523561358321028,34.0,51.0,1397.0,8.0
0.9803064590741328,34.0,51.0,1438.0,8.0
1.0164373647284646,34.0,51.0,1491.0,8.0
1.020948715323484,33.0,51.0,1543.0,9.0
1.0500619644966749,33.0,51.0,1587.0,9.0
1.3289436330572184,40.0,51.0,1657.0,9.0
1.5685865766646396,44.0,51.0,1778.0,10.0
1.6200159734478583,43.0,51.0,1879.0,11.0
1.378468237366985,50.0,51.0,1375.0,12.0
1.4636826374951255,50.0,51.0,1460.0,12.0
1.3692049308118788,44.0,51.0,1552.0,13.0
0.9141199332334284,39.0,51.0,1169.0,13.0
0.7982719926203661,39.0,52.0,1024.0,11.0
0.8244572968654752,41.0,52.0,1006.0,10.0
0.8587980241121146,46.0,52.0,934.0,7.0
0.788457500723917,49.0,52.0,805.0,4.0
0.85232165878737,65.0,52.0,656.0,2.0
1.0703992689508366,70.0,52.0,765.0,0.0
1.0303417500903798,66.0,52.0,781.0,0.0
1.024525014567229,67.0,52.0,765.0,0.0
1.0218465177971188,67.0,52.0,763.0,0.0
0.977051657634302,65.0,52.0,752.0,0.0
1.0057755371764563,67.0,52.0,751.0,0.0
0.9748129140652548,64.0,52.0,762.0,0.0
0.9444699431919146,63.0,52.0,750.0,0.0
0.977051657634302,65.0,52.0,752.0,0.0
0.929358424100844,63.0,52.0,738.0,0.0
0.9230219802491648,61.0,52.0,757.0,0.0
0.9092696983250158,59.0,52.0,771.0,0.0
0.9230219802491648,61.0,52.0,757.0,0.0
0.9090897992882174,60.0,52.0,758.0,0.0
0.9315571901061585,61.0,52.0,764.0,0.0
0.9406320970735476,62.0,52.0,759.0,0.0
0.9861465533835576,65.0,52.0,759.0,0.0
0.960740811631242,64.0,52.0,751.0,0.0
0.9735336320257992,64.0,52.0,761.0,0.0
0.9986795196138504,66.0,52.0,757.0,0.0
0.9364344528815836,64.0,52.0,732.0,0.0
0.9543444014339636,64.0,52.0,746.0,0.0
0.9748129140652548,64.0,52.0,762.0,0.0
0.988125442788341,66.0,52.0,749.0,0.0
1.0052758176297942,66.0,52.0,762.0,0.0
1.0983835635639303,70.0,52.0,785.0,1.0
1.3544319654975483,64.0,53.0,1062.0,3.0
1.2533198569621409,59.0,53.0,1066.0,5.0
1.4449625743025056,59.0,53.0,1229.0,6.0
1.67767585839326,57.0,53.0,1477.0,8.0
1.9752132830172575,56.0,53.0,1770.0,10.0
2.155397690856665,54.0,53.0,2003.0,11.0
1.930336564763072,61.0,53.0,1588.0,13.0
2.0864087039135075,60.0,53.0,1745.0,15.0
1.949267684808132,51.0,53.0,1918.0,16.0
1.890162735277975,46.0,53.0,2062.0,18.0
0.9864109918215724,25.0,53.0,1980.0,19.0
0.7370781770807338,28.0,53.0,1321.0,19.0
0.8544112663705402,36.0,53.0,1191.0,19.0
0.8481540330082781,26.0,53.0,1637.0,18.0
1.0322442298254029,28.0,53.0,1850.0,17.0
1.0194109231843302,28.0,53.0,1827.0,17.0
1.011599345228895,28.0,53.0,1813.0,17.0
0.8997263895099796,25.0,53.0,1806.0,17.0
0.7388317966217499,26.0,53.0,1426.0,16.0
0.65481747861125,31.0,53.0,1060.0,14.0
0.7239658855126814,35.0,53.0,1038.0,10.0
0.7289876141983183,39.0,53.0,938.0,5.0
0.716984957903797,45.0,54.0,802.0,4.0
0.6991050337665453,45.0,54.0,782.0,4.0
0.7314080967078468,48.0,54.0,767.0,4.0
0.7466457653892604,49.0,54.0,767.0,3.0
0.7456723028528991,49.0,54.0,766.0,4.0
0.7709823287982975,49.0,54.0,792.0,4.0
0.7656580847218714,47.0,54.0,820.0,4.0
0.7393348630753618,45.0,54.0,827.0,4.0
0.7250309237655603,45.0,54.0,811.0,4.0
0.7089389920420338,45.0,54.0,793.0,4.0
0.8877382334145518,45.0,54.0,993.0,5.0
0.6842050969855021,35.0,54.0,984.0,6.0
0.6563918816608882,40.0,54.0,826.0,6.0
0.695370116280097,43.0,54.0,814.0,6.0
0.6923106625943897,44.0,54.0,792.0,5.0
0.7192100151297662,46.0,54.0,787.0,4.0
0.7400301934584771,50.0,54.0,745.0,2.0
0.8526737155231634,58.0,54.0,740.0,1.0
0.8843807809932233,62.0,54.0,718.0,0.0
1.002388280299085,68.0,54.0,742.0,0.0
0.9581652679329492,65.0,54.0,742.0,0.0
1.0091429183064915,68.0,54.0,747.0,0.0
1.0083085218467531,66.0,54.0,769.0,0.0
0.9624961828906392,64.0,54.0,757.0,0.0
0.9529999565155208,65.0,54.0,738.0,0.0
0.929934854378466,63.0,54.0,743.0,0.0
0.9548674152587447,64.0,54.0,751.0,0.0
0.94227200203317,62.0,54.0,765.0,0.0
0.8837847835219816,58.0,54.0,767.0,0.0
0.8640175340591311,57.0,54.0,763.0,0.0
0.8676531186337056,58.0,54.0,753.0,0.0
0.8928042119201065,60.0,54.0,749.0,0.0
0.8538259773008975,58.0,54.0,741.0,0.0
0.8931618104028515,59.0,54.0,762.0,0.0
0.8861290402421989,59.0,54.0,756.0,0.0
0.883268252380239,60.0,54.0,741.0,0.0
0.8641963333005036,58.0,54.0,750.0,0.0
0.8492963965194605,57.0,54.0,750.0,0.0
0.8873011686023077,59.0,54.0,757.0,0.0
0.8884732969624163,59.0,54.0,758.0,0.0
0.8939962068625897,60.0,54.0,750.0,0.0
0.8892282270926561,60.0,54.0,746.0,0.0
0.8699576421891735,58.0,54.0,755.0,0.0
0.8802683984416553,59.0,54.0,751.0,0.0
0.9319215126159384,61.0,54.0,769.0,0.0
0.9287229928536078,62.0,54.0,754.0,1.0
0.9672045629134486,65.0,54.0,749.0,2.0
0.936192827826504,63.0,54.0,748.0,3.0
0.9521258268910328,62.0,54.0,773.0,4.0
0.9333320399645436,60.0,54.0,783.0,4.0
0.8860893070774497,58.0,54.0,769.0,4.0
0.8733349611928767,56.0,54.0,785.0,4.0
0.8666597895149692,56.0,54.0,779.0,4.0
0.8538259773008975,57.0,54.0,754.0,4.0
0.8446078830790253,58.0,54.0,733.0,3.0
0.8474488043586108,59.0,54.0,723.0,2.0
0.881023328571895,61.0,54.0,727.0,1.0
0.9205379609152216,64.0,54.0,724.0,0.0
0.9684958907678056,65.0,54.0,750.0,0.0
0.9319811123630628,64.0,54.0,733.0,0.0
0.929438189819098,64.0,54.0,731.0,0.0
0.9783298490432945,67.0,54.0,735.0,0.0
0.9446957250828862,64.0,54.0,743.0,0.0
0.9323387108458074,65.0,54.0,722.0,0.0
0.9256353360674908,65.0,55.0,719.0,0.0
0.9687134757047392,67.0,55.0,730.0,0.0
0.9481548049261356,64.0,55.0,748.0,0.0
0.945619631650932,64.0,55.0,746.0,0.0
0.939400534710198,62.0,55.0,765.0,0.0
0.8793882298362383,60.0,55.0,740.0,0.0
0.8877067671455,60.0,55.0,747.0,0.0
0.8936485795092584,60.0,55.0,752.0,0.0
0.8948369419820102,60.0,55.0,753.0,0.0
0.8682374286335851,59.0,55.0,743.0,0.0
0.8841416797272451,60.0,55.0,744.0,0.0
0.8877067671455,60.0,55.0,747.0,0.0
0.8647713714213927,57.0,55.0,766.0,0.0
0.7786150921468964,52.0,55.0,756.0,0.0
0.7645131908035766,50.0,55.0,772.0,0.0
0.7346654866962972,49.0,55.0,757.0,0.0
0.7427265454697959,50.0,55.0,750.0,0.0
0.7377750351666639,50.0,55.0,745.0,0.0
0.7496586598941806,50.0,55.0,757.0,0.0
0.7616215087865474,51.0,55.0,754.0,0.0
0.7317539986380556,49.0,55.0,754.0,0.0
0.721078542424503,49.0,55.0,743.0,0.0
0.7565709682773527,51.0,55.0,749.0,0.0
0.7555608601755137,51.0,55.0,748.0,0.0
0.7525305358699971,51.0,55.0,745.0,0.0
0.7596012925828696,51.0,55.0,752.0,0.0
0.7307835026186418,49.0,55.0,753.0,0.0
0.753540643971836,51.0,55.0,746.0,0.0
0.740745941348543,50.0,55.0,748.0,0.0
0.7377750351666639,50.0,55.0,745.0,0.0
0.7414193467497687,51.0,55.0,734.0,0.0
0.7191375503856753,49.0,55.0,741.0,0.0
0.7375769747545389,49.0,55.0,760.0,0.0
0.765661941193903,51.0,55.0,758.0,0.0
0.8180885322834645,55.0,55.0,751.0,0.0
0.8275162079006277,57.0,55.0,733.0,0.0
0.851877638592037,59.0,55.0,729.0,0.0
0.9123850944963096,62.0,55.0,743.0,0.0
0.9222088909377236,62.0,55.0,751.0,0.0
0.8995903918730166,60.0,55.0,757.0,0.0
0.9172969927170168,62.0,55.0,747.0,0.0
1.2862835405064117,66.0,55.0,984.0,2.0
1.6901881389534923,73.0,55.0,1169.0,4.0
2.3186536326682146,74.0,55.0,1582.0,8.0
2.7353727397798018,68.0,55.0,2031.0,11.0
2.575973720101377,70.0,55.0,1858.0,14.0
2.827827340159882,72.0,55.0,1983.0,16.0
1.8650959538162757,45.0,56.0,2099.0,19.0
1.9607646838595745,50.0,56.0,1986.0,20.0
2.25843364266303,75.0,56.0,1525.0,21.0
2.8070330909175167,86.0,56.0,1653.0,23.0
1.7090048679561547,50.0,56.0,1731.0,24.0
1.082389495573479,32.0,56.0,1713.0,24.0
0.985081858493318,32.0,56.0,1559.0,24.0
1.0214932389267222,36.0,56.0,1437.0,21.0
0.8233434544097955,41.0,56.0,1017.0,20.0
0.8322488408390066,41.0,56.0,1028.0,18.0
0.8363362354972032,43.0,56.0,985.0,16.0
0.8453600971338984,44.0,56.0,973.0,15.0
0.8688181882157229,44.0,56.0,1000.0,13.0
0.8078232022293963,39.0,56.0,1049.0,12.0
0.7272008235365601,36.0,56.0,1023.0,11.0
0.751784429089482,37.0,56.0,1029.0,11.0
0.7437478608484867,37.0,56.0,1018.0,10.0
0.711562096148677,36.0,56.0,1001.0,9.0
0.6468746328624336,39.0,56.0,840.0,8.0
0.6443866535052707,42.0,56.0,777.0,5.0
0.7127468482235166,47.0,56.0,768.0,3.0
0.7326506830808224,48.0,56.0,773.0,3.0
0.7364418897203092,48.0,56.0,777.0,3.0
0.7421089538116254,49.0,56.0,767.0,3.0
0.7809490759984509,50.0,56.0,791.0,3.0
0.890222709034492,51.0,56.0,884.0,4.0
1.1373619918460371,50.0,56.0,1152.0,5.0
1.084265353025308,43.0,56.0,1277.0,7.0
0.7260160714617205,32.0,56.0,1149.0,7.0
0.6447420791277223,36.0,56.0,907.0,7.0
0.6358169468305973,40.0,56.0,805.0,7.0
0.6673708437571592,43.0,56.0,786.0,6.0
0.7061122366044149,48.0,56.0,745.0,3.0
0.7744131937189189,51.0,56.0,769.0,1.0
0.7690620635142267,52.0,56.0,749.0,0.0
0.7895977661447803,52.0,56.0,769.0,0.0
0.7683709581372369,51.0,56.0,763.0,0.0
0.7512512906558042,51.0,56.0,746.0,0.0
0.7663568796100095,51.0,56.0,761.0,0.0
0.7807121255834832,53.0,56.0,746.0,0.0
0.752258329919418,51.0,56.0,747.0,0.0
0.7796655945840415,53.0,56.0,745.0,0.0
0.7943762661799666,54.0,56.0,745.0,0.0
0.8396337954388402,57.0,56.0,746.0,0.0
0.8632695993318906,59.0,56.0,741.0,0.0
0.8725896489872956,59.0,56.0,749.0,0.0
0.8396337954388402,57.0,56.0,746.0,0.0
0.8644346055388162,59.0,56.0,742.0,0.0
0.8760846676080724,59.0,56.0,752.0,0.0
0.8702596365734444,59.0,56.0,747.0,0.0
0.8909335602793957,60.0,56.0,752.0,0.0
0.9021689591224582,61.0,56.0,749.0,0.0
0.947209283834278,65.0,56.0,738.0,1.0
0.9267723105432945,63.0,56.0,745.0,0.0
0.9813301435896592,66.0,56.0,753.0,0.0
0.940456197007692,63.0,56.0,756.0,2.0
0.9441881660434368,63.0,56.0,759.0,3.0
1.2484917364659942,66.0,56.0,958.0,4.0
1.507715490440903,63.0,56.0,1212.0,5.0
1.4639586471434929,55.0,56.0,1348.0,7.0
1.5036478416506205,50.0,56.0,1523.0,8.0
1.7321865168871835,52.0,56.0,1687.0,9.0
1.850938166521941,51.0,56.0,1838.0,10.0
2.520323088806328,63.0,56.0,2026.0,12.0
2.3799299679378327,72.0,56.0,1674.0,13.0
1.351999576071149,41.0,56.0,1670.0,15.0
0.9211052464519784,34.0,56.0,1372.0,14.0
0.8124437353212708,39.0,56.0,1055.0,14.0
0.8516392831305485,38.0,56.0,1135.0,13.0
1.0142070136664585,39.0,56.0,1317.0,12.0
1.3216699229552549,49.0,56.0,1366.0,12.0
1.6199510036640434,56.0,56.0,1465.0,12.0
1.887448276294916,61.0,56.0,1567.0,13.0
1.9467253717727249,59.0,56.0,1671.0,14.0
2.0339823620846635,58.0,56.0,1776.0,16.0
2.027604446748444,55.0,56.0,1867.0,17.0
2.0658521928978497,53.0,56.0,1974.0,18.0
1.7133094671614058,44.0,56.0,1972.0,18.0
1.4292849030865202,52.0,56.0,1392.0,19.0
1.3345047370993504,48.0,56.0,1408.0,19.0
1.3020622761166587,47.0,56.0,1403.0,19.0
1.3049101159171304,46.0,57.0,1441.0,20.0
0.850437754693601,30.0,57.0,1440.0,20.0
0.6658022060530621,31.0,57.0,1091.0,20.0
0.6704284299501222,33.0,57.0,1032.0,19.0
0.6713339886703976,34.0,57.0,1003.0,18.0
0.6753499447342286,34.0,57.0,1009.0,17.0
0.7157851102004474,30.0,57.0,1212.0,17.0
0.8440594715333989,36.0,57.0,1191.0,16.0
0.8185463388925909,36.0,57.0,1155.0,16.0
1.0533222801536068,31.0,57.0,1726.0,15.0
0.9880433080572182,30.0,57.0,1673.0,15.0
0.8791794010327827,28.0,57.0,1595.0,15.0
0.6829487635608891,28.0,57.0,1239.0,14.0
0.6853701488346694,33.0,57.0,1055.0,13.0
0.732911981649138,34.0,57.0,1095.0,12.0
0.8380355374376527,33.0,57.0,1290.0,11.0
0.6879687086406777,33.0,57.0,1059.0,10.0
0.7214546952317381,36.0,57.0,1018.0,9.0
0.6575537472748995,38.0,57.0,879.0,7.0
0.6822794375502503,43.0,57.0,806.0,4.0
0.75074755122674,56.0,57.0,681.0,2.0
0.8718758730931689,57.0,57.0,777.0,0.0
0.8400435154695679,56.0,57.0,762.0,0.0
0.8302398580196279,54.0,57.0,781.0,0.0
0.816380872387584,55.0,57.0,754.0,0.0
0.8628990301269585,57.0,57.0,769.0,0.0
0.8934321078475551,61.0,57.0,744.0,0.0
0.9140434117633932,63.0,57.0,737.0,0.0
0.907842303135419,63.0,57.0,732.0,0.0
0.9731606473500805,66.0,57.0,749.0,0.0
0.9456198506182204,65.0,57.0,739.0,0.0
0.9571361952130296,65.0,57.0,748.0,0.0
0.9324892491742244,62.0,57.0,764.0,0.0
0.9054406039207747,61.0,57.0,754.0,0.0
0.892959642428281,60.0,57.0,756.0,0.0
0.9575299163957584,64.0,57.0,760.0,0.0
0.9596953829007648,65.0,57.0,750.0,2.0
0.9499704696873706,64.0,57.0,754.0,3.0
0.9852872597781184,65.0,57.0,770.0,3.0
0.931268713507766,62.0,57.0,763.0,3.0
0.9550101008262958,64.0,57.0,758.0,2.0
0.9673729459639708,65.0,57.0,756.0,1.0
0.9638294553194144,64.0,57.0,765.0,2.0
0.9398912074095204,64.0,57.0,746.0,3.0
0.9252054072937468,63.0,57.0,746.0,3.0
0.9413282897264794,63.0,57.0,759.0,3.0
0.975168625381996,64.0,57.0,774.0,3.0
0.9258550472452486,61.0,57.0,771.0,4.0
0.892959642428281,60.0,57.0,756.0,4.0
0.8745925492539954,59.0,57.0,753.0,4.0
0.871108116786848,59.0,57.0,750.0,3.0
0.9047712779101365,60.0,57.0,766.0,3.0
0.9263865708419322,62.0,57.0,759.0,4.0
0.887053824687353,60.0,57.0,751.0,4.0
0.8943376665678306,59.0,57.0,770.0,4.0
0.888530279122585,59.0,57.0,765.0,4.0
0.8764233527536832,60.0,57.0,742.0,4.0
0.8905973153319098,60.0,57.0,754.0,3.0
1.2687271392243795,64.0,57.0,1007.0,4.0
1.5559861141431068,64.0,57.0,1235.0,5.0
1.7224711162598607,59.0,57.0,1483.0,8.0
1.0971237617321543,39.0,57.0,1429.0,9.0
1.0884815817712634,46.0,57.0,1202.0,8.0
1.6966430066728702,55.0,57.0,1567.0,8.0
2.262794381377345,64.0,57.0,1796.0,10.0
2.5472579358986995,62.0,57.0,2087.0,12.0
2.3023830463006965,69.0,57.0,1695.0,14.0
2.550958915016347,69.0,57.0,1878.0,16.0
2.589897939988197,65.0,57.0,2024.0,17.0
1.7007573930323836,42.0,57.0,2057.0,19.0
0.9945987657496485,33.0,57.0,1531.0,19.0
0.8116562181948418,38.0,57.0,1085.0,18.0
0.8007698274923982,39.0,57.0,1043.0,17.0
0.99497280087324,37.0,57.0,1366.0,15.0
1.0342268027912738,33.0,57.0,1592.0,14.0
1.1472050961752218,37.0,57.0,1575.0,14.0
1.1777381738958186,39.0,57.0,1534.0,14.0
1.620477643874038,52.0,57.0,1583.0,14.0
1.6696337335376936,51.0,57.0,1663.0,15.0
1.7353261128759472,50.0,57.0,1763.0,16.0
1.6716613976287458,46.0,57.0,1846.0,17.0
1.700875509387202,45.0,57.0,1920.0,18.0
1.760228977683526,45.0,57.0,1987.0,18.0
1.5339180418511735,57.0,57.0,1367.0,18.0
1.6806776127132288,62.0,57.0,1377.0,19.0
1.7837538183515549,65.0,57.0,1394.0,20.0
1.780526202311321,63.0,58.0,1440.0,20.0
0.9889457041673596,34.0,58.0,1482.0,20.0
0.6718189142980218,30.0,58.0,1141.0,19.0
0.6509165729679781,33.0,58.0,1005.0,18.0
0.6286796220506642,32.0,58.0,1001.0,16.0
0.7767427797913675,34.0,58.0,1164.0,15.0
1.2022477187916918,38.0,58.0,1612.0,14.0
1.2798120877459944,44.0,58.0,1482.0,13.0
1.3172596626358757,47.0,58.0,1428.0,13.0
1.276220417827311,45.0,58.0,1445.0,13.0
0.799117116989724,29.0,58.0,1404.0,13.0
0.6315451073409799,31.0,58.0,1038.0,12.0
0.6886585470315217,34.0,58.0,1032.0,10.0
0.673899335125237,37.0,58.0,928.0,8.0
0.6954101014141836,43.0,58.0,824.0,6.0
0.8117566548456376,55.0,58.0,752.0,3.0
0.9650404912659576,66.0,58.0,745.0,1.0
1.0251568025278577,69.0,58.0,757.0,0.0
1.047668526007257,68.0,58.0,785.0,0.0
1.0169725055000376,68.0,58.0,762.0,0.0
1.0164818402106002,67.0,58.0,773.0,0.0
0.9754033421788804,66.0,58.0,753.0,0.0
0.9909476185482652,66.0,58.0,765.0,0.0
1.018385621533618,69.0,58.0,752.0,0.0
0.9708303416813218,65.0,58.0,761.0,0.0
0.9792894112712268,66.0,58.0,756.0,0.0
0.967003152423708,65.0,58.0,758.0,0.0
0.9091046482700662,60.0,58.0,772.0,0.0
0.8673195922215563,59.0,58.0,749.0,0.0
0.8937958912396115,60.0,58.0,759.0,0.0
0.9074952661207106,61.0,58.0,758.0,0.0
0.8902631011556605,60.0,58.0,756.0,0.0
0.8617260079219674,58.0,58.0,757.0,0.0
0.8614119821367272,57.0,58.0,770.0,0.0
0.8914406978503109,60.0,58.0,757.0,0.0
0.8961510846289122,60.0,58.0,761.0,0.0
0.8937958912396115,60.0,58.0,759.0,0.0
0.8890855044610102,60.0,58.0,755.0,0.0
0.8548959470929954,58.0,58.0,751.0,0.0
0.9008614714075138,60.0,58.0,765.0,0.0
0.884375117682409,60.0,58.0,751.0,0.0
0.855818397837138,57.0,58.0,765.0,0.0
0.8800572631353576,59.0,58.0,760.0,0.0
0.8831975209877585,60.0,58.0,750.0,0.0
0.8594493209789766,58.0,58.0,755.0,0.0
0.8753861295799114,58.0,58.0,769.0,0.0
0.8855527143770593,60.0,58.0,752.0,0.0
0.8823732033015032,59.0,58.0,762.0,0.0
0.8765833528861389,59.0,58.0,757.0,0.0
0.8879079077663599,60.0,58.0,754.0,0.0
0.864002694864958,58.0,58.0,759.0,0.0
0.8300879100590279,57.0,58.0,742.0,0.0
0.8831975209877585,60.0,58.0,750.0,0.0
0.8788992930522848,59.0,58.0,759.0,0.0
0.8914406978503109,60.0,58.0,757.0,0.0
0.8788992930522848,59.0,58.0,759.0,0.0
0.8731094426369204,59.0,58.0,754.0,0.0
0.8548959470929954,58.0,58.0,751.0,0.0
0.8820199242931082,60.0,58.0,749.0,0.0
0.8560342905644904,58.0,58.0,752.0,0.0
0.8480658862640233,58.0,58.0,745.0,0.0
0.8996838747128635,60.0,58.0,764.0,0.0
0.9273573970371464,63.0,58.0,750.0,0.0
0.945845665143157,64.0,58.0,753.0,0.0
0.9516943953932536,65.0,58.0,746.0,0.0
1.0062956288018747,68.0,58.0,754.0,0.0
0.9770323509398136,67.0,58.0,743.0,0.0
1.004961019214604,68.0,58.0,753.0,0.0
0.9822922828425852,67.0,58.0,747.0,0.0
1.0022918000400634,68.0,58.0,751.0,0.0
0.9559926233287276,67.0,58.0,727.0,0.0
1.0262755193877755,70.0,58.0,747.0,0.0
0.995442112599514,67.0,58.0,757.0,0.0
0.9796034370564668,68.0,58.0,734.0,0.0
0.9916149233419004,68.0,58.0,743.0,0.0
0.949496214896573,66.0,58.0,733.0,0.0
0.9332846337335532,64.0,58.0,743.0,0.0
0.9397221623309752,63.0,58.0,760.0,0.0
0.95589449027084,64.0,58.0,761.0,0.0
0.9298303500959122,63.0,58.0,752.0,0.0
0.9065531887649904,62.0,58.0,745.0,0.0
0.9102037385184064,62.0,58.0,748.0,0.0
0.8999886057035792,61.0,59.0,754.0,0.0
0.855472493211175,59.0,59.0,741.0,0.0
1.0089648479764153,68.0,58.0,756.0,0.0
1.703531005092766,73.0,58.0,1189.0,1.0
2.025466314798593,80.0,58.0,1290.0,3.0
2.578465722606396,84.0,58.0,1564.0,7.0
2.5794077999621146,74.0,58.0,1776.0,9.0
2.569398228057587,63.0,58.0,2078.0,11.0
2.3424557183868884,71.0,58.0,1681.0,13.0
2.693222520500071,79.0,58.0,1737.0,14.0
2.603038240301432,71.0,58.0,1868.0,16.0
1.7425487089088476,45.0,58.0,1973.0,17.0
1.323108392885972,37.0,58.0,1822.0,17.0
1.8517708023376669,50.0,58.0,1887.0,16.0
2.391110088487525,62.0,58.0,1965.0,17.0
2.568161751528204,63.0,58.0,2077.0,18.0
2.2634978600105837,53.0,58.0,2176.0,20.0
1.1610514610905074,27.0,58.0,2191.0,20.0
1.6651217262355875,40.0,58.0,2121.0,20.0
2.0892528024254866,50.0,58.0,2129.0,19.0
2.109860744581868,50.0,58.0,2150.0,19.0
1.064979197418617,26.0,58.0,2087.0,19.0
1.9830335805680257,49.0,58.0,2062.0,19.0
1.961405054609614,48.0,58.0,2082.0,19.0
1.978362447012579,48.0,58.0,2100.0,19.0
2.1758846659285966,52.0,58.0,2132.0,19.0
2.317863574080273,54.0,58.0,2187.0,20.0
2.302437057380354,52.0,58.0,2256.0,21.0
2.559408282764637,55.0,58.0,2371.0,22.0
2.6608778646203417,55.0,58.0,2465.0,23.0
2.3849473324521884,68.0,58.0,1787.0,23.0
2.612812292867029,74.0,58.0,1799.0,24.0
2.614264662123765,72.0,58.0,1850.0,26.0
1.503137903051215,42.0,59.0,1829.0,27.0
0.7229416668766458,26.0,59.0,1421.0,27.0
0.7030806320723425,29.0,59.0,1239.0,26.0
0.7650118391222146,36.0,59.0,1086.0,24.0
0.8632799344790739,38.0,59.0,1161.0,23.0
0.8006051615941636,35.0,59.0,1169.0,23.0
0.8018574830005433,43.0,59.0,953.0,22.0
0.8270995863478845,43.0,59.0,983.0,21.0
0.833869948951125,45.0,59.0,947.0,20.0
0.8409142568620108,45.0,59.0,955.0,16.0
0.8596012403478335,46.0,59.0,955.0,13.0
0.939241054784794,48.0,59.0,1000.0,9.0
0.7668903212317845,46.0,59.0,852.0,7.0
0.7783960241528979,51.0,59.0,780.0,6.0
0.8394466927139096,55.0,59.0,780.0,4.0
0.8521264469535044,57.0,59.0,764.0,4.0
0.8558051410847448,56.0,59.0,781.0,4.0
0.962095920451224,56.0,59.0,878.0,4.0
1.0514607933096023,55.0,59.0,977.0,5.0
1.0341435363620075,50.0,59.0,1057.0,5.0
0.971233953213401,45.0,59.0,1103.0,6.0
0.7116120716533043,41.0,59.0,887.0,6.0
0.74677490864181,47.0,59.0,812.0,6.0
0.7555411584864683,49.0,59.0,788.0,6.0
0.818255066415328,53.0,59.0,789.0,6.0
0.8136175637073279,54.0,59.0,770.0,7.0
0.8674282491377067,55.0,59.0,806.0,7.0
1.198862936344891,53.0,59.0,1156.0,7.0
0.6545336100531532,25.0,59.0,1338.0,16.0
0.6083151231489516,29.0,59.0,1072.0,15.0
0.6643565060844444,32.0,59.0,1061.0,14.0
0.656842577646166,32.0,59.0,1049.0,13.0
0.6541226920916852,33.0,59.0,1013.0,14.0
0.6534769638665205,33.0,59.0,1012.0,14.0
0.7541518644262656,29.0,59.0,1329.0,14.0
1.3750880392488878,41.0,59.0,1714.0,14.0
1.591133049371365,45.0,59.0,1807.0,16.0
1.812676533168728,47.0,59.0,1971.0,18.0
1.9874145044026492,47.0,59.0,2161.0,20.0
1.667622492770402,53.0,59.0,1608.0,22.0
1.8153181486353107,54.0,59.0,1718.0,24.0
1.860166909001284,51.0,59.0,1864.0,26.0
1.7867495665522728,52.0,59.0,1756.0,28.0
2.033300343433281,62.0,59.0,1676.0,29.0
2.2352958727779364,67.0,59.0,1705.0,30.0
1.7072662922911097,50.0,59.0,1745.0,32.0
0.931961936610212,28.0,59.0,1701.0,32.0
0.8495435340528461,27.0,59.0,1608.0,33.0
0.977730370508996,29.0,59.0,1723.0,32.0
0.9914863384571982,30.0,59.0,1689.0,32.0
1.0964465263293992,33.0,59.0,1698.0,32.0
0.924291467996136,28.0,59.0,1687.0,32.0
0.9418239676854522,28.0,59.0,1719.0,32.0
0.9018279527691996,28.0,59.0,1646.0,32.0
0.9436828822730472,29.0,59.0,1663.0,32.0
0.9527622124693002,29.0,59.0,1679.0,32.0
0.8395801618327307,28.0,60.0,1537.0,32.0
0.9615881163847776,30.0,60.0,1643.0,31.0
